,13,11,19,16,20,8,9,12,5,27,15,10,14,17
0,0.06,0.6532,0.09699999999999999,0.09699999999999999,0.06,0.004,0.18,0.09,0.01,0.09,0.0,0.0,0.0,0.0
1,0.06,0.8368,0.09699999999999999,0.09699999999999999,0.06,0.004,0.18,0.09,0.01,0.09,0.0,0.0,0.0,0.0
2,0.06,1.0204,0.414,0.09699999999999999,0.564,0.004,0.32999999999999996,0.09,0.01,0.09,0.0,0.0,0.0,0.0
3,0.06,1.0204,0.414,0.379,0.849714,0.004,0.32999999999999996,0.661428,0.01,0.72,0.14285699999999998,0.062099999999999995,0.0,0.0
4,0.21,1.1104,0.564,0.379,0.849714,0.154,0.32999999999999996,0.8114279999999999,0.16,0.87,0.14285699999999998,0.062099999999999995,0.0,0.0
5,0.21,1.1104,0.564,0.379,0.849714,0.154,0.32999999999999996,0.8114279999999999,0.16,0.87,0.14285699999999998,0.062099999999999995,0.0,0.0
6,0.21,1.1104,0.992571,0.379,0.992571,0.154,0.32999999999999996,1.0971419999999998,0.16,0.87,0.28571399999999997,0.062099999999999995,0.0,0.0
7,0.21,1.1104,0.992571,0.379,0.992571,0.154,0.32999999999999996,1.0971419999999998,0.16,0.87,0.28571399999999997,0.062099999999999995,0.0,0.0
8,0.21,1.1104,0.992571,0.379,0.992571,0.154,0.32999999999999996,1.0971419999999998,0.16,0.87,0.28571399999999997,0.062099999999999995,0.0,0.0
9,0.495714,1.1104,0.992571,0.379,1.278285,0.154,0.32999999999999996,1.3828559999999999,0.16,0.87,0.428571,0.062099999999999995,0.0,0.0
10,0.495714,1.1104,0.992571,0.379,1.278285,0.154,0.32999999999999996,1.3828559999999999,0.16,0.87,0.428571,0.062099999999999995,0.0,0.0
11,0.495714,1.1104,0.992571,0.379,1.278285,0.154,0.32999999999999996,1.3828559999999999,0.16,0.87,0.428571,0.062099999999999995,0.0,0.0
12,1.3528559999999998,1.1104,1.421142,0.379,1.278285,0.154,0.32999999999999996,1.3828559999999999,0.16,0.87,1.714284,0.062099999999999995,0.0,0.0
13,1.3528559999999998,1.1104,1.421142,0.379,1.278285,0.15,0.32999999999999996,1.3828559999999999,0.16,0.87,1.714284,0.062099999999999995,0.0,0.0
14,1.3528559999999998,1.1104,1.421142,0.379,1.278285,0.15,0.32999999999999996,1.3828559999999999,0.16,0.87,1.714284,0.062099999999999995,0.0,0.0
15,2.638569,1.1104,1.849713,1.2361419999999999,1.278285,0.15,0.32999999999999996,1.3828559999999999,0.16,0.87,1.714284,0.062099999999999995,0.0,0.0
16,2.578569,1.1104,1.849713,1.2361419999999999,1.278285,0.15,0.32999999999999996,1.3828559999999999,0.16,0.87,1.714284,0.062099999999999995,0.0,0.0
17,2.578569,1.1104,1.849713,1.2361419999999999,1.2182849999999998,0.15,0.32999999999999996,1.3828559999999999,0.16,0.87,1.714284,0.062099999999999995,0.0,0.0
18,2.578569,1.1104,2.2782839999999998,1.6647129999999999,1.6468559999999999,0.15,0.32999999999999996,1.3828559999999999,0.16,0.7799999999999999,2.5714259999999998,0.062099999999999995,0.428571,0.0
19,2.578569,1.0204,2.2782839999999998,1.6647129999999999,1.6468559999999999,0.15,0.32999999999999996,1.3828559999999999,0.16,0.7799999999999999,2.5714259999999998,0.062099999999999995,0.428571,0.0
20,2.428569,0.9304,2.128284,1.6647129999999999,1.6468559999999999,0.0,0.32999999999999996,1.232856,0.0,0.63,2.5714259999999998,0.062099999999999995,0.428571,0.0
21,2.428569,0.9304,3.4139969999999997,2.9504259999999998,1.6468559999999999,0.0,0.32999999999999996,1.232856,0.0,0.63,2.999997,0.062099999999999995,0.428571,0.0
22,2.428569,0.9304,3.3169969999999998,2.853426,1.6468559999999999,0.0,0.32999999999999996,1.1428559999999999,0.0,0.63,2.999997,0.062099999999999995,0.428571,0.0
23,2.428569,0.9304,3.3169969999999998,2.853426,1.6468559999999999,0.0,0.15,1.1428559999999999,0.0,0.63,2.999997,0.062099999999999995,0.428571,0.0
24,2.428569,0.9304,4.174138999999999,3.710568,2.5039979999999997,0.0,0.15,1.1428559999999999,0.0,0.63,2.999997,0.062099999999999995,0.428571,0.0
25,2.428569,0.36719999999999997,4.174138999999999,3.710568,2.5039979999999997,0.0,0.15,1.1428559999999999,0.0,0.63,2.999997,0.062099999999999995,0.428571,0.0
26,2.428569,0.18359999999999999,4.174138999999999,3.710568,2.2182839999999997,0.0,0.15,0.5714279999999999,0.0,0.63,2.85714,0.062099999999999995,0.428571,0.0
27,2.428569,0.18359999999999999,4.60271,4.139139,3.428568,0.0,0.15,0.5714279999999999,0.0,0.63,2.85714,0.062099999999999995,0.428571,0.428571
28,2.428569,0.0,4.60271,4.139139,3.428568,0.0,0.15,0.5714279999999999,0.0,0.63,2.85714,0.062099999999999995,0.428571,0.428571
29,2.428569,0.0,4.174138999999999,4.139139,3.285711,0.0,0.0,0.28571399999999997,0.0,0.63,2.714283,0.062099999999999995,0.428571,0.428571
30,2.428569,0.0,4.60271,5.424852,3.285711,0.0,0.0,0.714285,0.0,0.63,3.5714249999999996,0.062099999999999995,0.428571,0.428571
31,2.428569,0.0,4.60271,5.424852,3.285711,0.0,0.0,0.714285,0.0,0.63,3.5714249999999996,0.062099999999999995,0.428571,0.428571
32,2.142855,0.0,4.60271,5.424852,2.999997,0.0,0.0,0.428571,0.0,0.63,3.428568,0.062099999999999995,0.428571,0.428571
33,2.5714259999999998,0.0,4.60271,5.424852,2.999997,0.0,0.0,1.714284,0.0,0.63,3.428568,0.062099999999999995,0.428571,1.2857129999999999
34,2.5714259999999998,0.0,4.60271,5.424852,2.999997,0.0,0.0,1.714284,0.0,0.63,3.428568,0.062099999999999995,0.428571,1.2857129999999999
35,1.714284,0.0,4.174138999999999,5.424852,2.999997,0.0,0.0,1.714284,0.0,0.63,2.142855,0.062099999999999995,0.428571,1.2857129999999999
36,2.999997,0.0,5.031281,5.424852,2.999997,0.0,0.0,1.714284,0.0,0.63,2.142855,0.062099999999999995,0.428571,1.714284
37,2.999997,0.0,5.031281,5.424852,2.999997,0.0,0.0,1.714284,0.0,0.63,2.142855,0.062099999999999995,0.428571,1.714284
38,1.8642839999999998,0.0,4.60271,4.99771,2.999997,0.0,0.0,2.014284,0.0,0.63,2.142855,0.062099999999999995,0.428571,2.4442839999999997
39,2.314284,0.0,4.7527099999999995,5.427709999999999,2.999997,0.0,0.0,2.014284,0.0,0.63,2.142855,0.062099999999999995,0.428571,2.744284
40,2.764284,0.0,4.90271,5.85771,2.999997,0.0,0.0,2.014284,0.0,0.63,2.142855,0.062099999999999995,0.428571,3.0442839999999998
